file,line,size,real-size,type,subtype,name,heap?,id,total free,hex address,sum_alloc,actual_sum_alloc
tag_files\tag_groups.cpp,5852,136,220,bs codes,grenades_block,,h,814,536870912,000000001D133970,30451192,30519316
tag_files\tag_groups.cpp,5852,184,268,bs codes,interface_tag_references,,h,815,536870912,000000001D1153E0,30451376,30519584
tag_files\tag_groups.cpp,5852,408,492,bs codes,player_information_block,,h,816,536870912,000000000189FA90,30451784,30520076
tag_files\tag_groups.cpp,5852,224,308,bs codes,player_representation_block,,h,817,536870912,000000001D1280F0,30452008,30520384
tag_files\tag_groups.cpp,5852,264,348,bs codes,falling_damage_block,,h,818,536870912,000000001D1258E0,30452272,30520732
tag_files\tag_groups.cpp,5852,104,188,bs codes,material_physics_drag_properties_block,,h,819,536870912,000000001D119770,30452376,30520920
tag_files\tag_groups.cpp,5852,80,164,bs codes,material_physics_properties_struct,,h,820,536870912,000000001D13B440,30452456,30521084
tag_files\tag_groups.cpp,5852,24,108,bs codes,material_physics_properties_fields_v1,,h,821,536870912,000000001D13DB30,30452480,30521192
tag_files\tag_groups.cpp,5852,576,660,bs codes,materials_sweeteners_struct,,h,822,536870912,000000001D144C70,30453056,30521852
tag_files\tag_groups.cpp,5852,56,140,bs codes,underwater_proxies_block,,h,823,536870912,000000001D143F00,30453112,30521992
tag_files\tag_groups.cpp,5852,192,276,bs codes,materials_block,,h,824,536870912,000000001D115860,30453304,30522268
tag_files\tag_groups.cpp,5852,48,132,bs codes,multiplayer_color_block,,h,825,536870912,000000001D136A30,30453352,30522400
tag_files\tag_groups.cpp,5852,64,148,bs codes,cinematics_globals_block,,h,826,536870912,000000001D143C80,30453416,30522548
tag_files\tag_groups.cpp,5852,32,116,bs codes,campaign_metagame_style_type_block,,h,827,536870912,000000001D13DE30,30453448,30522664
tag_files\tag_groups.cpp,5852,32,116,bs codes,campaign_metagame_difficulty_scale_block,,h,828,536870912,000000001D13E330,30453480,30522780
tag_files\tag_groups.cpp,5852,32,116,bs codes,campaign_metagame_primary_skull_block,,h,829,536870912,000000001D13E1B0,30453512,30522896
tag_files\tag_groups.cpp,5852,32,116,bs codes,campaign_metagame_secondary_skull_block,,h,830,536870912,000000001D13E230,30453544,30523012
tag_files\tag_groups.cpp,5852,168,252,bs codes,campaign_metagame_globals_block,,h,831,536870912,000000001D108FA0,30453712,30523264
tag_files\tag_groups.cpp,5852,960,1044,bs codes,globals_struct_definition,,h,832,536870912,000000001D144F10,30454672,30524308
tag_files\tag_groups.cpp,5852,56,140,bs codes,mouse_cursor_bitmap_reference_block,,h,833,536870912,000000001D143640,30454728,30524448
tag_files\tag_groups.cpp,5852,56,140,bs codes,mouse_cursor_definition_struct_definition,,h,834,536870912,000000001D1433C0,30454784,30524588
tag_files\tag_groups.cpp,5852,176,260,bs codes,gui_model_widget_definition_struct_definition,,h,835,536870912,000000001D1090B0,30454960,30524848
tag_files\tag_groups.cpp,5852,72,156,bs codes,mission_dialogue_variants_block,,h,836,536870912,000000001D13B4F0,30455032,30525004
tag_files\tag_groups.cpp,5852,64,148,bs codes,mission_dialogue_lines_block,,h,837,536870912,000000001D143280,30455096,30525152
tag_files\tag_groups.cpp,5852,48,132,bs codes,ai_mission_dialogue_struct_definition,,h,838,536870912,000000001D136B50,30455144,30525284
tag_files\tag_groups.cpp,5852,288,372,bs codes,meter_struct_definition,,h,839,536870912,000000001D145330,30455432,30525656
tag_files\tag_groups.cpp,5852,32,116,bs codes,muffin_permutation_name_block,,h,840,536870912,000000001D13CA30,30455464,30525772
tag_files\tag_groups.cpp,5852,48,132,bs codes,muffin_marker_block,,h,841,536870912,000000001D136880,30455512,30525904
tag_files\tag_groups.cpp,5852,40,124,bs codes,muffin_scalar_function_struct,,h,842,536870912,000000001D135EF0,30455552,30526028
tag_files\tag_groups.cpp,5852,208,292,bs codes,global_muffin_type_struct,,h,843,536870912,000000001D12FFD0,30455760,30526320
tag_files\tag_groups.cpp,5852,136,220,bs codes,muffin_block,,h,844,536870912,000000001D134870,30455896,30526540
tag_files\tag_groups.cpp,5852,80,164,bs codes,render_model_permutation_block,,h,845,536870912,000000001D13C410,30455976,30526704
tag_files\tag_groups.cpp,5852,56,140,bs codes,render_model_region_block,,h,846,536870912,000000001D142F60,30456032,30526844
tag_files\tag_groups.cpp,5852,144,228,bs codes,global_render_model_instance_placement_block,,h,847,536870912,000000001D134690,30456176,30527072
tag_files\tag_groups.cpp,5852,232,316,bs codes,render_model_node_block,,h,848,536870912,000000001D12BDF0,30456408,30527388
tag_files\tag_groups.cpp,5852,120,204,bs codes,render_model_marker_block,,h,849,536870912,000000001D112BA0,30456528,30527592
tag_files\tag_groups.cpp,5852,56,140,bs codes,render_model_marker_group_block,,h,850,536870912,000000001D1431E0,30456584,30527732
tag_files\tag_groups.cpp,5852,56,140,bs codes,global_geometry_material_property_block,,h,851,536870912,000000001D143A00,30456640,30527872
tag_files\tag_groups.cpp,5852,104,188,bs codes,global_geometry_material_block,,h,852,536870912,000000001D119840,30456744,30528060
tag_files\tag_groups.cpp,5852,80,164,bs codes,sky_lights_block,,h,853,536870912,000000001D13B230,30456824,30528224
tag_files\tag_groups.cpp,5852,32,116,bs codes,default_lightprobe,,h,854,536870912,000000001D13D730,30456856,30528340
tag_files\tag_groups.cpp,5852,32,116,bs codes,radiance_transfer_matrix,,h,855,536870912,000000001D13C830,30456888,30528456
tag_files\tag_groups.cpp,5852,88,172,bs codes,volume_samples_block,,h,856,536870912,000000001D132020,30456976,30528628
tag_files\tag_groups.cpp,5852,88,172,bs codes,default_node_orientations_block,,h,857,536870912,000000001D131C60,30457064,30528800
tag_files\tag_groups.cpp,5852,456,540,bs codes,render_model_block_struct,,h,858,536870912,000000001D1454B0,30457520,30529340
tag_files\tag_groups.cpp,5852,104,188,bs codes,scenario_description_block,,h,859,536870912,000000001D119910,30457624,30529528
tag_files\tag_groups.cpp,5852,48,132,bs codes,multiplayer_scenario_description_struct_definition,,h,860,536870912,000000001D136910,30457672,30529660
tag_files\tag_groups.cpp,5852,48,132,bs codes,multiplayer_color_block,,h,861,536870912,000000001D1372A0,30457720,30529792
tag_files\tag_groups.cpp,5852,40,124,bs codes,customized_model_bits_block,,h,862,536870912,000000001D136E20,30457760,30529916
tag_files\tag_groups.cpp,5852,64,148,bs codes,customized_model_selection_block,,h,863,536870912,000000001D1440E0,30457824,30530064
tag_files\tag_groups.cpp,5852,56,140,bs codes,customized_model_area_block,,h,864,536870912,000000001D142600,30457880,30530204
tag_files\tag_groups.cpp,5852,56,140,bs codes,customized_model_characters_block,,h,865,536870912,000000001D144040,30457936,30530344
tag_files\tag_groups.cpp,5852,72,156,bs codes,weapon_selections_block,,h,866,536870912,000000001D13C150,30458008,30530500
tag_files\tag_groups.cpp,5852,64,148,bs codes,vehicle_selections_block,,h,867,536870912,000000001D143140,30458072,30530648
tag_files\tag_groups.cpp,5852,64,148,bs codes,grenade_selections_block,,h,868,536870912,000000001D143AA0,30458136,30530796
tag_files\tag_groups.cpp,5852,72,156,bs codes,equipment_selection_block,,h,869,536870912,000000001D13BB20,30458208,30530952
tag_files\tag_groups.cpp,5852,40,124,bs codes,object_remap_entry_block,,h,870,536870912,000000001D136EB0,30458248,30531076
tag_files\tag_groups.cpp,5852,56,140,bs codes,multiplayer_weapon_set_block,,h,871,536870912,000000001D143BE0,30458304,30531216
tag_files\tag_groups.cpp,5852,56,140,bs codes,multiplayer_vehicle_set_block,,h,872,536870912,000000001D143FA0,30458360,30531356
tag_files\tag_groups.cpp,5852,440,524,bs codes,multiplayer_universal_block,,h,873,536870912,000000000194B560,30458800,30531880
tag_files\tag_groups.cpp,5852,56,140,bs codes,sounds_block,,h,874,536870912,000000001D142C40,30458856,30532020
tag_files\tag_groups.cpp,5852,56,140,bs codes,looping_sounds_block,,h,875,536870912,000000001D143000,30458912,30532160
tag_files\tag_groups.cpp,5852,376,460,bs codes,sound_response_extra_sounds_struct,,h,876,536870912,000000001D0E2B30,30459288,30532620
tag_files\tag_groups.cpp,5852,24,108,bs codes,sound_response_extra_sounds_fields_v1,,h,877,536870912,000000001D13CB30,30459312,30532728
tag_files\tag_groups.cpp,5852,96,180,bs codes,sound_response_definition_block,,h,878,536870912,000000001D131D20,30459408,30532908
tag_files\tag_groups.cpp,5852,264,348,bs codes,game_engine_general_event_block,,h,879,536870912,000000001D126010,30459672,30533256
tag_files\tag_groups.cpp,5852,264,348,bs codes,game_engine_flavor_event_block,,h,880,536870912,000000001D125A50,30459936,30533604
tag_files\tag_groups.cpp,5852,264,348,bs codes,game_engine_slayer_event_block,,h,881,536870912,000000001D125BC0,30460200,30533952
tag_files\tag_groups.cpp,5852,264,348,bs codes,game_engine_ctf_event_block,,h,882,536870912,000000001D126180,30460464,30534300
tag_files\tag_groups.cpp,5852,264,348,bs codes,game_engine_oddball_event_block,,h,883,536870912,000000001D125490,30460728,30534648
tag_files\tag_groups.cpp,5852,264,348,bs codes,game_engine_king_event_block,,h,884,536870912,000000001D125770,30460992,30534996
tag_files\tag_groups.cpp,5852,264,348,bs codes,game_engine_vip_event_block,,h,885,536870912,000000001D1469E0,30461256,30535344
tag_files\tag_groups.cpp,5852,264,348,bs codes,game_engine_juggernaut_event_block,,h,886,536870912,000000001D145730,30461520,30535692
tag_files\tag_groups.cpp,5852,264,348,bs codes,game_engine_territories_event_block,,h,887,536870912,000000001D147560,30461784,30536040
tag_files\tag_groups.cpp,5852,264,348,bs codes,game_engine_assault_event_block,,h,888,536870912,000000001D146420,30462048,30536388
tag_files\tag_groups.cpp,5852,264,348,bs codes,game_engine_infection_event_block,,h,889,536870912,000000001D1462B0,30462312,30536736
tag_files\tag_groups.cpp,5852,264,348,bs codes,game_engine_gun_game_event_block,,h,890,536870912,000000001D145FD0,30462576,30537084
tag_files\tag_groups.cpp,5852,88,172,bs codes,weapon_spawn_influence_block,,h,891,536870912,000000001D130FA0,30462664,30537256
tag_files\tag_groups.cpp,5852,88,172,bs codes,vehicle_spawn_influence_block,,h,892,536870912,000000001D1320E0,30462752,30537428
tag_files\tag_groups.cpp,5852,80,164,bs codes,projectile_spawn_influence_block,,h,893,536870912,000000001D13BDE0,30462832,30537592
tag_files\tag_groups.cpp,5852,64,148,bs codes,equipment_spawn_influence_block,,h,894,536870912,000000001D142560,30462896,30537740
tag_files\tag_groups.cpp,5852,64,148,bs codes,auto_turret_spawn_influencers_block,,h,895,536870912,000000001D1427E0,30462960,30537888
tag_files\tag_groups.cpp,5852,1008,1092,bs codes,multiplayer_constants_block,,h,896,536870912,000000001D1476F0,30463968,30538980
tag_files\tag_groups.cpp,5852,56,140,bs codes,game_engine_status_response_block,,h,897,536870912,000000001D144360,30464024,30539120
tag_files\tag_groups.cpp,5852,1128,1212,bs codes,multiplayer_runtime_block,,h,898,536870912,000000001D147B40,30465152,30540332
tag_files\tag_groups.cpp,5852,72,156,bs codes,multiplayer_globals_struct_definition,,h,899,536870912,000000001D13B7B0,30465224,30540488
tag_files\tag_groups.cpp,5852,88,172,bs codes,cinematic_sh_light_block,,h,900,536870912,000000001D1321A0,30465312,30540660
tag_files\tag_groups.cpp,5852,88,172,bs codes,cinematic_dynamic_light_block,,h,901,536870912,000000001D132320,30465400,30540832
tag_files\tag_groups.cpp,5852,80,164,bs codes,new_cinematic_lighting_struct_definition,,h,902,536870912,000000001D13BBD0,30465480,30540996
tag_files\tag_groups.cpp,5852,144,228,bs codes,performane_throttle_block,,h,903,536870912,000000001D1336A0,30465624,30541224
tag_files\tag_groups.cpp,5852,48,132,bs codes,performance_throttles_struct_definition,,h,904,536870912,000000001D1377B0,30465672,30541356
tag_files\tag_groups.cpp,5852,72,156,bs codes,physics_model_damped_spring_motor_block,,h,905,536870912,000000001D13A680,30465744,30541512
tag_files\tag_groups.cpp,5852,88,172,bs codes,physics_model_position_motor_block,,h,906,536870912,000000001D1323E0,30465832,30541684
tag_files\tag_groups.cpp,5852,184,268,bs codes,phantom_types_block,,h,907,536870912,000000001D115CE0,30466016,30541952
tag_files\tag_groups.cpp,5852,168,252,bs codes,phantom_type_fields_v0,,h,908,536870912,000000001D148B00,30466184,30542204
tag_files\tag_groups.cpp,5852,32,116,bs codes,physics_model_powered_chain_nodes_block,,h,909,536870912,000000001D13D7B0,30466216,30542320
tag_files\tag_groups.cpp,5852,40,124,bs codes,physics_model_motor_reference_struct,,h,910,536870912,000000001D136F40,30466256,30542444
tag_files\tag_groups.cpp,5852,88,172,bs codes,physics_model_powered_chain_constraints_block,,h,911,536870912,000000001D130D60,30466344,30542616
tag_files\tag_groups.cpp,5852,72,156,bs codes,physics_model_powered_chains_block,,h,912,536870912,000000001D13B910,30466416,30542772
tag_files\tag_groups.cpp,5852,72,156,bs codes,physics_model_ragdoll_motors_block,,h,913,536870912,000000001D13B860,30466488,30542928
tag_files\tag_groups.cpp,5852,40,124,bs codes,physics_model_limited_hinge_motors_block,,h,914,536870912,000000001D1370F0,30466528,30543052
tag_files\tag_groups.cpp,5852,104,188,bs codes,physics_model_constraint_edge_constraint_block,,h,915,536870912,000000001D119020,30466632,30543240
tag_files\tag_groups.cpp,5852,96,180,bs codes,physics_model_node_constraint_edge_block,,h,916,536870912,000000001D1324A0,30466728,30543420
tag_files\tag_groups.cpp,5852,424,508,bs codes,rigid_bodies_block,,h,917,536870912,000000001D0DAFD0,30467152,30543928
tag_files\tag_groups.cpp,5852,288,372,bs codes,rigid_bodies_block_fields_v1,,h,918,536870912,000000001D14A020,30467440,30544300
tag_files\tag_groups.cpp,5852,64,148,bs codes,materials_block,,h,919,536870912,000000001D144180,30467504,30544448
tag_files\tag_groups.cpp,5852,56,140,bs codes,multi_sphere_vector_storage,,h,920,536870912,000000001D143460,30467560,30544588
tag_files\tag_groups.cpp,5852,112,196,bs codes,multi_spheres_block,,h,921,536870912,000000001D14A530,30467672,30544784
tag_files\tag_groups.cpp,5852,208,292,bs codes,havok_convex_transform_shape_struct,,h,922,536870912,000000001D130100,30467880,30545076
tag_files\tag_groups.cpp,5852,112,196,bs codes,boxes_block_struct,,h,923,536870912,000000001D14BF30,30467992,30545272
tag_files\tag_groups.cpp,5852,112,196,bs codes,old_boxes_block,,h,924,536870912,000000001D14A600,30468104,30545468
tag_files\tag_groups.cpp,5852,216,300,bs codes,triangles_block,,h,925,536870912,000000001D127E70,30468320,30545768
tag_files\tag_groups.cpp,5852,200,284,bs codes,polyhedra_block,,h,926,536870912,000000001D12FB10,30468520,30546052
tag_files\tag_groups.cpp,5852,120,204,bs codes,polyhedron_four_vectors_block,,h,927,536870912,000000001D112D60,30468640,30546256
tag_files\tag_groups.cpp,5852,56,140,bs codes,polyhedron_plane_equations_block,,h,928,536870912,000000001D143500,30468696,30546396
tag_files\tag_groups.cpp,5852,152,236,bs codes,mass_distributions_block,,h,929,536870912,000000001D11FE10,30468848,30546632
tag_files\tag_groups.cpp,5852,128,212,bs codes,lists_block,,h,930,536870912,000000001D111CC0,30468976,30546844
tag_files\tag_groups.cpp,5852,72,156,bs codes,list_shapes_block,,h,931,536870912,000000001D13B180,30469048,30547000
tag_files\tag_groups.cpp,5852,96,180,bs codes,mopps_block,,h,932,536870912,000000001D131360,30469144,30547180
tag_files\tag_groups.cpp,5852,272,356,bs codes,constraint_bodies_struct,,h,933,536870912,000000001D146140,30469416,30547536
tag_files\tag_groups.cpp,5852,48,132,bs codes,hinge_constraints_block,,h,934,536870912,000000001D137180,30469464,30547668
tag_files\tag_groups.cpp,5852,104,188,bs codes,ragdoll_constraints_block,,h,935,536870912,000000001D14AFC0,30469568,30547856
tag_files\tag_groups.cpp,5852,32,116,bs codes,rigid_body_indices_block,,h,936,536870912,000000001D13E730,30469600,30547972
tag_files\tag_groups.cpp,5852,56,140,bs codes,permutations_block,,h,937,536870912,000000001D142740,30469656,30548112
tag_files\tag_groups.cpp,5852,56,140,bs codes,regions_block,,h,938,536870912,000000001D144220,30469712,30548252
tag_files\tag_groups.cpp,5852,64,148,bs codes,nodes_block,,h,939,536870912,000000001D1442C0,30469776,30548400
tag_files\tag_groups.cpp,5852,56,140,bs codes,point_to_path_curve_point_block,,h,940,536870912,000000001D142B00,30469832,30548540
tag_files\tag_groups.cpp,5852,72,156,bs codes,point_to_path_curve_block,,h,941,536870912,000000001D13A7E0,30469904,30548696
tag_files\tag_groups.cpp,5852,72,156,bs codes,limited_hinge_constraints_block,,h,942,536870912,000000001D13AB50,30469976,30548852
tag_files\tag_groups.cpp,5852,48,132,bs codes,ball_and_socket_constraints_block,,h,943,536870912,000000001D137330,30470024,30548984
tag_files\tag_groups.cpp,5852,56,140,bs codes,stiff_spring_constraints_block,,h,944,536870912,000000001D143E60,30470080,30549124
tag_files\tag_groups.cpp,5852,72,156,bs codes,prismatic_constraints_block,,h,945,536870912,000000001D13B5A0,30470152,30549280
tag_files\tag_groups.cpp,5852,88,172,bs codes,phantoms_block,,h,946,536870912,000000001D132560,30470240,30549452
tag_files\tag_groups.cpp,5852,848,932,bs codes,physics_model_struct_definition,,h,947,536870912,000000001D14C1B0,30471088,30550384
tag_files\tag_groups.cpp,5852,56,140,bs codes,havok2_shape_struct,,h,948,536870912,000000001D143D20,30471144,30550524
tag_files\tag_groups.cpp,5852,48,132,bs codes,havok2_convex_shape_struct,,h,949,536870912,000000001D1373C0,30471192,30550656
tag_files\tag_groups.cpp,5852,120,204,bs codes,havok2_rotated_vertices_storage,,h,950,536870912,000000001D112F20,30471312,30550860
tag_files\tag_groups.cpp,5852,240,324,bs codes,havok2_polyhedra_block,,h,951,536870912,000000001D12C480,30471552,30551184
tag_files\tag_groups.cpp,5852,56,140,bs codes,havok2_list_child_shape_storage,,h,952,536870912,000000001D1436E0,30471608,30551324
tag_files\tag_groups.cpp,5852,104,188,bs codes,havok2_lists_block,,h,953,536870912,000000001D14B640,30471712,30551512
tag_files\tag_groups.cpp,5852,848,932,bs codes,physics_model_tags_v2,,h,954,536870912,000000001D14C560,30472560,30552444
tag_files\tag_groups.cpp,5852,848,932,bs codes,physics_model_tags_v2,,h,955,536870912,000000001D14C910,30473408,30553376
tag_files\tag_groups.cpp,5852,24,108,bs codes,g_null_block,,h,956,536870912,000000001D13D630,30473432,30553484
tag_files\tag_groups.cpp,5852,544,628,bs codes,physics_model_tags_v1,,h,957,536870912,000000001D14CCC0,30473976,30554112
tag_files\tag_groups.cpp,5852,40,124,bs codes,pixel_entry_point_block,,h,958,536870912,000000001D137450,30474016,30554236
tag_files\tag_groups.cpp,5852,88,172,bs codes,pixel_shader_block_struct,,h,959,536870912,000000001D132860,30474104,30554408
tag_files\tag_groups.cpp,5852,56,140,bs codes,cache_file_codec_identifier_block,,h,960,536870912,000000001D1438C0,30474160,30554548
tag_files\tag_groups.cpp,5852,56,140,bs codes,cache_file_shared_file_block,,h,961,536870912,000000001D142E20,30474216,30554688
tag_files\tag_groups.cpp,5852,32,116,bs codes,resource_hash_definition,,h,962,536870912,000000001D13D1B0,30474248,30554804
tag_files\tag_groups.cpp,5852,152,236,bs codes,resource_checksum_struct,,h,963,536870912,000000001D11F810,30474400,30555040
tag_files\tag_groups.cpp,5852,120,204,bs codes,cache_file_resource_location_struct,,h,964,536870912,000000001D1116A0,30474520,30555244
tag_files\tag_groups.cpp,5852,40,124,bs codes,cache_file_resource_streaming_sublocation_block,,h,965,536870912,000000001D137570,30474560,30555368
tag_files\tag_groups.cpp,5852,56,140,bs codes,cache_file_resource_streaming_sublocation_table_block,,h,966,536870912,000000001D143960,30474616,30555508
tag_files\tag_groups.cpp,5852,48,132,bs codes,cache_file_resource_patch_lookup_block,,h,967,536870912,000000001D137600,30474664,30555640
tag_files\tag_groups.cpp,5852,72,156,bs codes,cache_file_resource_default_location_block,,h,968,536870912,000000001D13A890,30474736,30555796
tag_files\tag_groups.cpp,5852,184,268,bs codes,cache_file_resource_layout_table_block_struct,,h,969,536870912,000000001D115500,30474920,30556064
tag_files\tag_groups.cpp,5852,32,116,bs codes,gpu_single_constant_register_array,,h,970,536870912,000000001D13D2B0,30474952,30556180
tag_files\tag_groups.cpp,5852,64,148,bs codes,gpu_variants_block,,h,971,536870912,000000001D142D80,30475016,30556328
tag_files\tag_groups.cpp,5852,48,132,bs codes,gpu_data_struct,,h,972,536870912,000000001D14D5C0,30475064,30556460
tag_files\tag_groups.cpp,5852,56,140,bs codes,particle_model_struct_definition,,h,973,536870912,000000001D143B40,30475120,30556600
tag_files\tag_groups.cpp,5852,88,172,bs codes,particle_physics_struct_definition,,h,974,536870912,000000001D130E20,30475208,30556772
tag_files\tag_groups.cpp,5852,136,220,bs codes,point_physics_struct_definition,,h,975,536870912,000000001D132D40,30475344,30556992
tag_files\tag_groups.cpp,5852,56,140,bs codes,super_detonation_damage_struct,,h,976,536870912,000000001D143DC0,30475400,30557132
tag_files\tag_groups.cpp,5852,24,108,bs codes,super_detonation_damage_fields_v1,,h,977,536870912,000000001D13E630,30475424,30557240
tag_files\tag_groups.cpp,5852,32,116,bs codes,angular_velocity_lower_bound_struct,,h,978,536870912,000000001D13E6B0,30475456,30557356
tag_files\tag_groups.cpp,5852,24,108,bs codes,angular_velocity_lower_bound_fields_v1,,h,979,536870912,000000001D13E430,30475480,30557464
tag_files\tag_groups.cpp,5852,184,268,bs codes,projectile_material_response_block,,h,980,536870912,000000001D115620,30475664,30557732
tag_files\tag_groups.cpp,5852,120,204,bs codes,brute_grenade_block,,h,981,536870912,000000001D113000,30475784,30557936
tag_files\tag_groups.cpp,5852,32,116,bs codes,fire_bomb_grenade_block,,h,982,536870912,000000001D13D4B0,30475816,30558052
tag_files\tag_groups.cpp,5852,56,140,bs codes,conical_projection_block,,h,983,536870912,000000001D142EC0,30475872,30558192
tag_files\tag_groups.cpp,5852,904,988,bs codes,projectile_group,,h,984,536870912,000000001D150F60,30476776,30559180
tag_files\tag_groups.cpp,5852,1416,1500,bs codes,projectile_group,,h,985,536870912,000000001D151350,30478192,30560680
tag_files\tag_groups.cpp,5852,1048,1132,bs codes,projectile_fields_v1,,h,986,536870912,000000001D151940,30479240,30561812
tag_files\tag_groups.cpp,5852,88,172,bs codes,attachment_block,,h,987,536870912,000000001D1309A0,30479328,30561984
tag_files\tag_groups.cpp,5852,64,148,bs codes,gpu_sprite_block,,h,988,536870912,000000001D1426A0,30479392,30562132
tag_files\tag_groups.cpp,5852,72,156,bs codes,gpu_data_struct,,h,989,536870912,000000001D13AE10,30479464,30562288
tag_files\tag_groups.cpp,5852,368,452,bs codes,particle_struct_definition,,h,990,536870912,000000001D151DC0,30479832,30562740
tag_files\tag_groups.cpp,5852,64,148,bs codes,default_textures_refs_block,,h,991,536870912,000000001D142920,30479896,30562888
tag_files\tag_groups.cpp,5852,56,140,bs codes,material_textures_refs_block,,h,992,536870912,000000001D142880,30479952,30563028
tag_files\tag_groups.cpp,5852,120,204,bs codes,explicit_shader_refs_block,,h,993,536870912,000000001D1131C0,30480072,30563232
tag_files\tag_groups.cpp,5852,352,436,bs codes,rasterizer_globals_struct_definition,,h,994,536870912,000000001D151F90,30480424,30563668
tag_files\tag_groups.cpp,5852,40,124,bs codes,shader_beam_struct_definition,,h,995,536870912,000000001D14E100,30480464,30563792
tag_files\tag_groups.cpp,5852,48,132,bs codes,shader_custom_struct_definition,,h,996,536870912,000000001D14EC40,30480512,30563924
tag_files\tag_groups.cpp,5852,176,260,bs codes,shader_custom_struct_definition,,h,997,536870912,000000001D1486C0,30480688,30564184
tag_files\tag_groups.cpp,5852,48,132,bs codes,shader_cortana_struct_definition,,h,998,536870912,000000001D14E850,30480736,30564316
tag_files\tag_groups.cpp,5852,176,260,bs codes,shader_cortana_struct_definition,,h,999,536870912,000000001D1498D0,30480912,30564576
tag_files\tag_groups.cpp,5852,40,124,bs codes,shader_decal_struct_definition,,h,1000,536870912,000000001D14D0B0,30480952,30564700
tag_files\tag_groups.cpp,5852,80,164,bs codes,render_method_options_block,,h,1001,536870912,000000001D13B700,30481032,30564864
tag_files\tag_groups.cpp,5852,72,156,bs codes,render_method_category_block,,h,1002,536870912,000000001D13B9C0,30481104,30565020
tag_files\tag_groups.cpp,5852,32,116,bs codes,render_method_pass_category_dependencies,,h,1003,536870912,000000001D13E4B0,30481136,30565136
tag_files\tag_groups.cpp,5852,64,148,bs codes,render_method_pass_block,,h,1004,536870912,000000001D1429C0,30481200,30565284
tag_files\tag_groups.cpp,5852,56,140,bs codes,render_method_entry_points_block,,h,1005,536870912,000000001D143820,30481256,30565424
tag_files\tag_groups.cpp,5852,56,140,bs codes,entry_point_dependencies_block,,h,1006,536870912,000000001D142A60,30481312,30565564
tag_files\tag_groups.cpp,5852,64,148,bs codes,vertex_types_block,,h,1007,536870912,000000001D142BA0,30481376,30565712
tag_files\tag_groups.cpp,5852,208,292,bs codes,render_method_definition_struct_definition,,h,1008,536870912,000000001D12F780,30481584,30566004
tag_files\tag_groups.cpp,5852,48,132,bs codes,shader_foliage_struct_definition,,h,1009,536870912,000000001D14E070,30481632,30566136
tag_files\tag_groups.cpp,5852,176,260,bs codes,shader_foliage_struct_definition,,h,1010,536870912,000000001D149D10,30481808,30566396
tag_files\tag_groups.cpp,5852,48,132,bs codes,shader_halogram_struct_definition,,h,1011,536870912,000000001D14D920,30481856,30566528
tag_files\tag_groups.cpp,5852,176,260,bs codes,shader_halogram_struct_definition,,h,1012,536870912,000000001D148D20,30482032,30566788
tag_files\tag_groups.cpp,5852,40,124,bs codes,shader_light_volume_struct_definition,,h,1013,536870912,000000001D14ECD0,30482072,30566912
tag_files\tag_groups.cpp,5852,200,284,bs codes,render_method_option_parameter_block,,h,1014,536870912,000000001D12FEA0,30482272,30567196
tag_files\tag_groups.cpp,5852,48,132,bs codes,render_method_option_struct_definition,,h,1015,536870912,000000001D14D530,30482320,30567328
tag_files\tag_groups.cpp,5852,48,132,bs codes,shader_struct_definition,,h,1016,536870912,000000001D14D140,30482368,30567460
tag_files\tag_groups.cpp,5852,176,260,bs codes,shader_struct_definition,,h,1017,536870912,000000001D1487D0,30482544,30567720
tag_files\tag_groups.cpp,5852,48,132,bs codes,shader_skin_struct_definition,,h,1018,536870912,000000001D14D020,30482592,30567852
tag_files\tag_groups.cpp,5852,176,260,bs codes,shader_skin_struct_definition,,h,1019,536870912,000000001D149490,30482768,30568112
tag_files\tag_groups.cpp,5852,144,228,bs codes,render_method_template_pass_block,,h,1020,536870912,000000001D1333D0,30482912,30568340
tag_files\tag_groups.cpp,5852,32,116,bs codes,render_method_template_constant_table_block,,h,1021,536870912,000000001D13DEB0,30482944,30568456
tag_files\tag_groups.cpp,5852,264,348,bs codes,render_method_template_platform_block,,h,1022,536870912,000000001D146590,30483208,30568804
tag_files\tag_groups.cpp,5852,288,372,bs codes,render_method_template_struct_definition,,h,1023,536870912,000000001D152150,30483496,30569176
tag_files\tag_groups.cpp,5852,32,116,bs codes,material_type_struct,,h,1024,536870912,000000001D13CBB0,30483528,30569292
tag_files\tag_groups.cpp,5852,144,228,bs codes,shader_terrain_struct_definition,,h,1025,536870912,000000001D133C40,30483672,30569520
tag_files\tag_groups.cpp,5852,272,356,bs codes,shader_terrain_struct_definition,,h,1026,536870912,000000001D147110,30483944,30569876
tag_files\tag_groups.cpp,5852,40,124,bs codes,shader_water_struct_definition,,h,1027,536870912,000000001D14E8E0,30483984,30570000
tag_files\tag_groups.cpp,5852,168,252,bs codes,shader_water_struct_definition,,h,1028,536870912,000000001D1484A0,30484152,30570252
tag_files\tag_groups.cpp,5852,56,140,bs codes,layer_bitmaps,,h,1029,536870912,000000001D143780,30484208,30570392
tag_files\tag_groups.cpp,5852,88,172,bs codes,replace_material,,h,1030,536870912,000000001D130B20,30484296,30570564
tag_files\tag_groups.cpp,5852,88,172,bs codes,replace_bitmaps,,h,1031,536870912,000000001D130EE0,30484384,30570736
